"","PANID","WEEK","brand_10158","brand_33200","brand_35000","brand_37000","brand_53100","brand_77326","Combined.Pre.Tax.Income.of.HH","MALE_SMOKE","FEM_SMOKE","LOYALTY.10158","LOYALTY.33200","LOYALTY.35000","LOYALTY.37000","LOYALTY.53100","LOYALTY.77326","LOYALTY.0","AVGRATE.0","DISPLAY.0","PRICEREDUCTION.0","FEATURE.0","AVGRATE.10158","DISPLAY.10158","PRICEREDUCTION.10158","FEATURE.10158","AVGRATE.33200","DISPLAY.33200","PRICEREDUCTION.33200","FEATURE.33200","AVGRATE.35000","DISPLAY.35000","PRICEREDUCTION.35000","FEATURE.35000","AVGRATE.37000","DISPLAY.37000","PRICEREDUCTION.37000","FEATURE.37000","AVGRATE.53100","DISPLAY.53100","PRICEREDUCTION.53100","FEATURE.53100","AVGRATE.77326","DISPLAY.77326","PRICEREDUCTION.77326","FEATURE.77326","choice","choiceLabel"
"8055","1403501","1437",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.5267768280535,0,0,0,23.96,0,1,0,8.18980975618655,0,1,2,8.95265057892573,2,1,2,8.04407945603735,2,1,4,7.09244871070958,0,1,0,13.0599185573008,0,0,0,4,"37000"
"8056","1403501","1437",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.5267768280535,0,0,0,23.96,0,1,0,8.18980975618655,0,1,2,8.95265057892573,2,1,2,8.04407945603735,2,1,4,7.09244871070958,0,1,0,13.0599185573008,0,0,0,4,"37000"
"8057","1403501","1437",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.5267768280535,0,0,0,23.96,0,1,0,8.18980975618655,0,1,2,8.95265057892573,2,1,2,8.04407945603735,2,1,4,7.09244871070958,0,1,0,13.0599185573008,0,0,0,4,"37000"
"8058","1403501","1452",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"8059","1403501","1452",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"8060","1403501","1452",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"8061","1403501","1452",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"8062","1403501","1475",0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,18.0022841585928,0,1,3,22.46,0,0,0,4.63569230769231,2,1,0,8.27429255044174,2,1,4,8.33417027473018,2,1,3,6.01900643622288,0,1,0,14.1066666666667,0,0,0,4,"37000"
"8063","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8064","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8065","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8066","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8067","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8068","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8069","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8070","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8071","1403600","1444",0,1,0,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,2,"33200"
"8072","1403600","1473",0,0,1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,3,"35000"
"8073","1403600","1473",0,0,1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,3,"35000"
"8074","1403600","1473",0,0,1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,3,"35000"
"8075","1403600","1473",0,0,1,0,0,0,0,0,0,0,0.6,0.4,0,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,3,"35000"
"8076","1403766","1427",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,16.9973770909717,2,1,2,22.7422222222222,0,0,0,4.70425190183686,0,0,0,7.67509359208353,1,1,4,8.03533694637142,2,1,3,7.58835100477628,1,1,0,13.9832926119837,1,0,0,6,"77326"
"8077","1403766","1435",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,17.8726664276744,0,0,0,22.76,0,0,0,6.65383749512223,2,1,2,7.27480450796994,2,1,3,8.06835404930552,2,1,3,5.51706741556357,1,1,0,13.469089713433,0,0,0,6,"77326"
"8078","1403766","1437",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,17.5267768280535,0,0,0,23.96,0,1,0,8.18980975618655,0,1,2,8.95265057892573,2,1,2,8.04407945603735,2,1,4,7.09244871070958,0,1,0,13.0599185573008,0,0,0,6,"77326"
"8079","1403766","1444",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,19.873829707711,0,0,0,22.2266666666667,0,1,3,10.5839111117571,1,1,2,7.87510267789308,2,1,3,8.02743946265466,0,1,3,6.40950085314306,1,1,0,14.5825641025641,0,0,0,6,"77326"
"8080","1403766","1452",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,6,"77326"
"8081","1403766","1458",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,18.0849830530377,0,0,0,17.678,0,1,2,9.32205916357509,0,0,0,8.04191832198252,2,1,2,8.73623876252906,2,1,2,5.15918153493281,2,1,3,13.9679487179487,2,1,0,6,"77326"
"8082","1403766","1474",0,0,0,0,0,1,11,0,1,0,0,0,0,0,1,0,18.0855200673571,0,1,0,22.5177777777778,0,0,0,5.89050075557043,2,1,2,7.78610703966341,0,1,2,7.889383601408,2,1,2,7.95351675724638,0,1,0,13.4502564102564,1,1,0,6,"77326"
"8083","1403782","1427",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,16.9973770909717,2,1,2,22.7422222222222,0,0,0,4.70425190183686,0,0,0,7.67509359208353,1,1,4,8.03533694637142,2,1,3,7.58835100477628,1,1,0,13.9832926119837,1,0,0,4,"37000"
"8084","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8085","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8086","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8087","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8088","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8089","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8090","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8091","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8092","1403782","1445",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,19.6707634065637,0,0,0,19.0727272727273,2,1,2,10.8478610603291,0,1,0,8.01088288390648,0,1,3,6.58633572714133,1,1,3,6.09580157257318,1,1,0,16.1953846153846,0,0,0,4,"37000"
"8093","1403782","1447",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,4,"37000"
"8094","1403782","1460",0,0,0,1,0,0,12,0,0,0,0,0,1,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,4,"37000"
"8095","1403832","1435",0,1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,17.8726664276744,0,0,0,22.76,0,0,0,6.65383749512223,2,1,2,7.27480450796994,2,1,3,8.06835404930552,2,1,3,5.51706741556357,1,1,0,13.469089713433,0,0,0,2,"33200"
"8096","1403832","1443",0,1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,18.9518581207825,0,0,2,19.96,0,1,2,6.83672182403783,0,1,3,6.71507361306453,2,1,4,8.47666930442306,2,1,2,6.01641426135672,0,1,0,11.3533061857669,0,1,0,2,"33200"
"8097","1403832","1460",0,1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,18.0849830530377,0,1,0,23.26,0,0,0,7.26506083147145,0,1,3,5.85537331122312,2,1,4,6.80075658848346,2,1,3,7.94777597402597,0,1,0,11.9733333333333,0,1,0,2,"33200"
"8098","1403832","1462",0,1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,18.5899524051716,0,0,0,22.3066666666667,0,0,0,7.80513244732871,2,1,3,5.9820413470645,2,1,3,7.70723359012661,2,1,3,7.24440661047028,0,1,0,13.3066666666667,0,0,0,2,"33200"
"8099","1403832","1467",0,1,0,0,0,0,9,1,1,0,1,0,0,0,0,0,20.5830042537228,0,1,2,17.3105882352941,2,1,4,7.66619144190751,0,1,3,5.91538834623749,2,1,4,8.2987773416145,2,1,3,6.3386401212659,2,1,4,13.8153846153846,2,1,0,2,"33200"
"8100","1403873","1450",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,3,"35000"
"8101","1403949","1431",0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,17.902607178403,0,0,0,21.6266666666667,0,1,4,9.4657964217469,1,1,0,5.64214369384996,2,1,4,7.53280896418598,1,1,2,8.03251807057556,0,1,3,11.0736224101669,0,1,2,3,"35000"
"8102","1403949","1435",0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,17.8726664276744,0,0,0,22.76,0,0,0,6.65383749512223,2,1,2,7.27480450796994,2,1,3,8.06835404930552,2,1,3,5.51706741556357,1,1,0,13.469089713433,0,0,0,2,"33200"
"8103","1404152","1451",0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,5,"53100"
"8104","1404160","1430",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.5845134135451,0,1,2,21.76,0,0,0,6.7040165033595,1,1,2,6.56513121410465,2,1,2,7.58175476290244,2,1,4,8.54136856853817,1,1,0,14.0940170940171,0,0,0,4,"37000"
"8105","1404160","1430",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.5845134135451,0,1,2,21.76,0,0,0,6.7040165033595,1,1,2,6.56513121410465,2,1,2,7.58175476290244,2,1,4,8.54136856853817,1,1,0,14.0940170940171,0,0,0,4,"37000"
"8106","1404160","1430",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.5845134135451,0,1,2,21.76,0,0,0,6.7040165033595,1,1,2,6.56513121410465,2,1,2,7.58175476290244,2,1,4,8.54136856853817,1,1,0,14.0940170940171,0,0,0,4,"37000"
"8107","1404160","1430",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.5845134135451,0,1,2,21.76,0,0,0,6.7040165033595,1,1,2,6.56513121410465,2,1,2,7.58175476290244,2,1,4,8.54136856853817,1,1,0,14.0940170940171,0,0,0,4,"37000"
"8108","1404160","1438",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,18.0141630263139,0,0,0,19.96,0,1,4,11.4484432766114,0,0,0,9.7380476733336,0,1,3,7.64330488478649,2,1,2,7.87249900188734,0,1,0,13.0599185573008,0,0,0,4,"37000"
"8109","1404160","1446",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,18.361384214207,0,1,0,16.7822222222222,2,1,2,9.12222222222222,0,0,0,8.01638594046731,2,1,4,9.01505820509512,2,1,2,4.65928141818121,2,1,2,10.6457242582897,0,1,2,4,"37000"
"8110","1404160","1453",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.0529455016726,0,0,0,21.16,0,0,0,8.59150496664426,0,0,0,4.6353689579005,1,1,3,7.62392730130308,2,1,3,7.83890670553936,1,1,2,13.3148717948718,0,1,0,4,"37000"
"8111","1404160","1453",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.0529455016726,0,0,0,21.16,0,0,0,8.59150496664426,0,0,0,4.6353689579005,1,1,3,7.62392730130308,2,1,3,7.83890670553936,1,1,2,13.3148717948718,0,1,0,4,"37000"
"8112","1404160","1453",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.0529455016726,0,0,0,21.16,0,0,0,8.59150496664426,0,0,0,4.6353689579005,1,1,3,7.62392730130308,2,1,3,7.83890670553936,1,1,2,13.3148717948718,0,1,0,4,"37000"
"8113","1404160","1453",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,17.0529455016726,0,0,0,21.16,0,0,0,8.59150496664426,0,0,0,4.6353689579005,1,1,3,7.62392730130308,2,1,3,7.83890670553936,1,1,2,13.3148717948718,0,1,0,4,"37000"
"8114","1404160","1458",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,18.0849830530377,0,0,0,17.678,0,1,2,9.32205916357509,0,0,0,8.04191832198252,2,1,2,8.73623876252906,2,1,2,5.15918153493281,2,1,3,13.9679487179487,2,1,0,4,"37000"
"8115","1404160","1466",0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,19.4692656092305,0,0,0,22.6213333333333,2,1,0,7.33250842815537,0,0,0,9.1428728425247,2,1,3,7.83210374161461,2,1,4,8.18693534726144,0,1,0,13.3066666666667,0,0,0,4,"37000"
"8116","1404251","1429",0,0,1,0,0,0,6,0,1,0,0,1,0,0,0,0,17.0735675671621,0,0,0,20.690303030303,0,1,2,5.29686284937985,1,1,2,6.7060582255433,2,1,3,8.46398008884509,2,1,3,8.37476310083876,0,1,0,14.0940170940171,0,0,0,3,"35000"
"8117","1404251","1447",0,0,1,0,0,0,6,0,1,0,0,1,0,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,3,"35000"
"8118","1404251","1473",0,0,1,0,0,0,6,0,1,0,0,1,0,0,0,0,19.5835664677318,0,1,0,22.2044444444444,0,0,0,5.78375941170738,2,1,0,7.07809078892924,0,1,2,8.25014652822591,2,1,4,6.18796536796537,0,1,0,5.97333333333333,1,1,3,3,"35000"
"8119","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8120","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8121","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8122","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8123","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8124","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8125","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8126","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8127","1404319","1451",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,17.1012636211484,0,1,0,22.6866666666667,0,0,0,5.49701726630498,0,1,2,5.26522737164039,2,1,3,7.81629421489067,2,1,4,7.07624084249084,0,1,0,10.4747840873495,1,1,2,3,"35000"
"8128","1404319","1472",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,19.95639439519,0,0,0,17.4,0,1,3,11.1899400844742,0,1,0,4.3257855774023,2,1,4,8.98952697686158,2,1,4,4.72291979949875,1,1,3,11.9733333333333,0,0,0,3,"35000"
"8129","1404319","1472",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,19.95639439519,0,0,0,17.4,0,1,3,11.1899400844742,0,1,0,4.3257855774023,2,1,4,8.98952697686158,2,1,4,4.72291979949875,1,1,3,11.9733333333333,0,0,0,3,"35000"
"8130","1404319","1472",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,19.95639439519,0,0,0,17.4,0,1,3,11.1899400844742,0,1,0,4.3257855774023,2,1,4,8.98952697686158,2,1,4,4.72291979949875,1,1,3,11.9733333333333,0,0,0,3,"35000"
"8131","1404319","1472",0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,19.95639439519,0,0,0,17.4,0,1,3,11.1899400844742,0,1,0,4.3257855774023,2,1,4,8.98952697686158,2,1,4,4.72291979949875,1,1,3,11.9733333333333,0,0,0,3,"35000"
"8132","1404426","1427",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,16.9973770909717,2,1,2,22.7422222222222,0,0,0,4.70425190183686,0,0,0,7.67509359208353,1,1,4,8.03533694637142,2,1,3,7.58835100477628,1,1,0,13.9832926119837,1,0,0,3,"35000"
"8133","1404426","1432",0,0,0,1,0,0,11,0,0,0,0,0.5,0.5,0,0,0,17.2196969932916,0,0,0,23.76,0,0,0,5.97164714185794,0,1,0,6.31053831095448,2,1,2,8.6821108346687,2,1,3,5.02941634412691,2,1,4,15.14,1,1,0,4,"37000"
"8134","1404426","1441",0,0,0,1,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.1355112930071,0,0,0,19.5955555555556,0,1,2,7.29724408993957,0,1,2,7.76708573276278,2,1,3,7.99043167412072,0,1,3,6.24073409137699,2,1,0,10.496079115765,1,1,0,4,"37000"
"8135","1404426","1447",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,3,"35000"
"8136","1404426","1447",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,3,"35000"
"8137","1404426","1447",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,3,"35000"
"8138","1404426","1447",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.4091139843322,0,1,4,19.9511111111111,0,1,2,9.42731343843612,0,1,0,7.61656965864275,2,1,3,6.14346360747189,2,1,3,5.40251461769866,0,1,3,5.91304347826087,0,1,0,3,"35000"
"8139","1404426","1450",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,3,"35000"
"8140","1404426","1450",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,3,"35000"
"8141","1404426","1450",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,3,"35000"
"8142","1404426","1450",0,0,1,0,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.5951585884604,2,0,2,21.212,0,1,2,8.73515613940713,2,1,2,7.97735718127644,0,1,4,8.29407268723336,2,1,4,4.67589338432636,2,1,3,13.2800744618965,1,0,0,3,"35000"
"8143","1404426","1452",0,0,0,1,0,0,11,0,0,0,0,0.5,0.5,0,0,0,17.0529455016726,0,1,0,23.16,0,0,0,8.07650022917581,0,1,0,8.5598522725352,2,1,3,6.70588219351094,2,1,3,7.23268170426065,1,1,2,13.0599185573008,0,1,0,4,"37000"
"8144","1404426","1459",0,0,0,1,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.0849830530377,0,0,0,22.96,0,1,0,7.14179521682814,0,1,0,5.21821486297012,2,1,4,8.08645198070281,2,1,4,5.44599949959127,0,1,4,13.8133333333333,2,1,0,4,"37000"
"8145","1404426","1464",0,0,0,1,0,0,11,0,0,0,0,0.5,0.5,0,0,0,18.9992222464414,0,1,0,20.5314285714286,0,1,3,10.4171856414204,2,1,3,7.11245722796557,2,1,3,7.35020990817491,2,1,3,4.86797078674948,1,1,0,11.9733333333333,2,0,0,4,"37000"
